552,CL,20180122,1,-1,-1,1,-1,1,-1,-1,0,-1,0,-1
553,CU,20180122,1,-1,1,1,-1,-1,-1,0,1,-1,-1,1
554,EMD,20180122,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
555,ES,20180122,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
556,FC,20180122,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
557,FV,20180122,-1,1,-1,-1,1,1,1,0,0,1,1,1
558,GC,20180122,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,1
559,HG,20180122,1,-1,-1,-1,1,-1,-1,0,0,0,-1,1
560,HO,20180122,1,-1,-1,1,-1,-1,-1,0,0,-1,-1,-1
561,JY,20180122,-1,1,1,1,-1,-1,-1,-1,0,0,0,1
562,LC,20180122,1,-1,1,1,-1,-1,-1,1,0,0,1,-1
563,LH,20180122,1,-1,1,1,-1,-1,1,-1,0,0,0,-1
564,MP,20180122,1,-1,1,1,-1,-1,1,-1,0,1,0,-1
565,NE,20180122,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
566,NG,20180122,1,-1,-1,1,-1,-1,1,1,-1,0,0,-1
567,NIY,20180122,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
568,NQ,20180122,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
569,PA,20180122,1,-1,-1,1,-1,1,-1,-1,0,0,0,-1
570,PL,20180122,-1,1,1,1,1,1,-1,-1,0,0,0,-1
571,RB,20180122,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
572,S,20180122,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
573,SF,20180122,1,-1,1,1,-1,-1,1,1,-1,0,0,1
574,SI,20180122,-1,1,-1,-1,1,1,1,0,0,0,0,-1
575,SM,20180122,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
576,TU,20180122,-1,1,-1,-1,1,1,1,0,0,1,1,1
577,TY,20180122,-1,1,-1,-1,1,1,-1,0,0,1,0,1
578,US,20180122,-1,1,-1,-1,1,1,-1,-1,0,1,0,1
579,W,20180122,1,-1,1,-1,1,-1,-1,-1,0,0,0,1
580,YM,20180122,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
581,CC,20180122,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1
582,CT,20180122,1,-1,1,1,-1,-1,1,-1,-1,1,1,-1
583,KC,20180122,1,-1,1,-1,1,-1,-1,-1,0,0,0,1
584,SB,20180122,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1
585,VX,20180122,-1,1,1,1,-1,1,1,0,-1,0,1,-1
586,AD,20180123,1,-1,1,1,-1,-1,-1,1,1,0,0,1
587,BO,20180123,1,-1,-1,-1,1,1,-1,0,0,-1,0,1
588,BP,20180123,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
589,C,20180123,1,-1,1,1,-1,-1,1,-1,0,0,0,-1
590,CD,20180123,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1
591,CL,20180123,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
592,CU,20180123,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
593,EMD,20180123,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1
594,ES,20180123,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1
595,FC,20180123,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
596,FV,20180123,-1,1,-1,-1,1,1,-1,1,0,1,0,1
597,GC,20180123,-1,1,-1,1,-1,-1,-1,0,1,-1,-1,1
598,HG,20180123,1,-1,-1,-1,1,1,1,-1,-1,1,1,-1
599,HO,20180123,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1
600,JY,20180123,-1,1,-1,1,-1,-1,-1,0,0,-1,-1,1
601,LC,20180123,1,-1,1,1,-1,-1,-1,1,1,0,0,-1
602,LH,20180123,1,-1,-1,-1,1,-1,1,-1,0,0,0,-1
603,MP,20180123,1,-1,1,1,-1,-1,1,1,0,0,0,-1
604,NE,20180123,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
605,NG,20180123,1,-1,1,1,-1,-1,-1,-1,0,0,0,-1
606,NIY,20180123,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
607,NQ,20180123,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
608,PA,20180123,1,-1,-1,-1,1,1,-1,-1,0,0,0,-1
609,PL,20180123,-1,1,1,1,1,-1,-1,0,0,0,-1,-1
610,RB,20180123,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
611,S,20180123,1,-1,1,1,-1,-1,-1,0,0,0,0,1
612,SF,20180123,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
613,SI,20180123,-1,1,-1,-1,1,1,-1,-1,0,0,0,-1
614,SM,20180123,1,-1,1,1,-1,-1,-1,1,1,0,0,1
615,TU,20180123,-1,1,-1,-1,1,1,-1,-1,0,1,0,1
616,TY,20180123,-1,1,-1,-1,1,1,-1,0,0,1,0,1
617,US,20180123,-1,1,-1,-1,1,1,-1,1,1,0,0,1
618,W,20180123,1,-1,1,-1,1,-1,1,-1,0,0,0,1
619,YM,20180123,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
620,CC,20180123,1,-1,-1,1,-1,1,-1,-1,1,0,0,-1
621,CT,20180123,1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1
622,KC,20180123,1,-1,1,-1,1,-1,1,-1,0,0,0,1
623,SB,20180123,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,1
624,VX,20180123,-1,1,-1,1,-1,1,1,1,0,0,0,-1
625,AD,20180124,1,-1,1,1,-1,-1,-1,0,0,0,-1,1
626,BO,20180124,1,-1,1,-1,-1,1,-1,1,-1,0,0,1
627,BP,20180124,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
628,C,20180124,1,-1,1,1,-1,-1,-1,1,0,0,0,-1
629,CD,20180124,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
630,CL,20180124,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
631,CU,20180124,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
632,EMD,20180124,1,-1,1,1,-1,-1,1,1,0,-1,0,-1
633,ES,20180124,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1
634,FC,20180124,1,-1,1,1,-1,-1,-1,-1,-1,1,1,1
635,FV,20180124,-1,1,-1,-1,1,1,1,0,0,1,1,1
636,GC,20180124,-1,1,1,1,-1,-1,-1,1,1,-1,-1,1
637,HG,20180124,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1
638,HO,20180124,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
639,JY,20180124,-1,1,1,1,-1,-1,-1,1,1,-1,-1,1
640,LC,20180124,1,-1,1,1,-1,-1,-1,1,0,0,0,-1
641,LH,20180124,1,-1,1,-1,-1,-1,-1,0,0,0,0,-1
642,MP,20180124,1,-1,1,1,-1,-1,-1,0,0,0,0,-1
643,NE,20180124,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
