90,GC,20180103,1323.4578633,1327.97478434,1313.8217651,1323.4578633,353457,362453,132345.78633,3.12,10.584651625,100,1058.4651625,0.0018235696
91,HG,20180103,325.75,328,323.65,325.75,104300,177263,81437.5,3.19,4.7075,250,1176.875,-0.0062538133
92,HO,20180103,2.08078964,2.08248377,2.04670774,2.08078964,83969,155660,87393.16488,2.61,0.0362333515,42000,1521.800763,0.014380099
93,JY,20180103,0.8919,0.89475,0.8913,0.8919,94051,224918,111487.5,2.7,0.004311417,125000,538.927125,-0.0024047872
94,LC,20180103,124.8435615,125.24972193,124.23432086,124.8435615,26010,116154,49937.4246,3.12,1.779490374,400,711.7961496,-0.003242805
95,LH,20180103,74.5454561,74.70283567,73.65363854,74.5454561,18301,81425,29818.18244,2.68,1.476744961,400,590.6979844,0.0045952634
96,MP,20180103,0.05097,0.05105,0.05048,0.05097,61391,195239,25485,2.71,0.0004954015,500000,247.70075,0.0055237719
97,NE,20180103,0.7098,0.7104,0.7067,0.7098,25284,45666,70980,3.71,0.0048879625,100000,488.79625,-0.0005632216
98,NG,20180103,2.93493534,2.98176941,2.88712556,2.93493534,269889,318812,29349.3534,2.7,0.1125055305,10000,1125.055305,-0.0157068048
99,NIY,20180103,23160,23210,22765,23160,23521,54057,102924.184516932,3.98,248.75,500,1105.4572926851,0.0146768894
100,NQ,20180103,6584.5,6591.25,6511.25,6584.5,223243,272136,131690,3.29,57.924174727,20,1158.48349454,0.0107064738
101,PA,20180103,1083.35,1089.3,1075.65,1083.35,2978,36484,108335,3.44,16.205,100,1620.5,-0.0036786683
102,PL,20180103,962.3,965.9,943.5,962.3,20450,78084,48115,3,13.712389367,50,685.61946835,0.0152985862
103,RB,20180103,1.81413138,1.8253347,1.77517206,1.81413138,67523,133374,76193.51796,2.92,0.0378276905,42000,1588.763001,0.0194543719
104,S,20180103,968.75,970,963.5,968.75,65348,347380,48437.5,3.04,10.2907837625,50,514.539188125,0.0041461519
105,SF,20180103,1.0288,1.035,1.0258,1.0288,25655,75328,128600,3.03,0.0057555755,125000,719.4469375,-0.0053176061
106,SI,20180103,1726.7,1728.5,1706.5,1726.7,91813,149569,86335,3.25,23.435,50,1171.75,0.0035452749
107,SM,20180103,321.1947644,321.69883653,319.58173357,321.1947644,36923,183704,32119.47644,2.88,4.5367307395,100,453.67307395,0.0022019503
108,TU,20180103,106.96875,107.0078125,106.953125,106.96875,296103,1816655,213937.5,2.63,0.06796875,2000,135.9375,-0.0001460494
109,TY,20180103,123.78125,123.890625,123.640625,123.78125,955926,3249921,123781.25,3,0.34375,1000,343.75,0.0007579586
110,US,20180103,152.3125,152.40625,151.53125,152.3125,199817,763272,152312.5,3.19,1.05,1000,1050,0.0037067545
111,W,20180103,436,437,432,436,70970,289336,21800,3.33,6,50,300,0.0057670127
112,YM,20180103,24878,24908,24768,24878,93398,150515,124390,3.65,139.819789203,5,699.098946015,0.0044412145
113,CC,20180103,1929.42430181,1965.84762371,1910.20088192,1929.42430181,22472,143099,19294.2430181,2.93,53.5220480155,10,535.220480155,-0.0149793388
114,CT,20180103,79.06827982,79.25048812,78.31920125,79.06827982,13899,171791,39534.13991,3.36,1.2678660905,500,633.93304525,0.0078709677
115,KC,20180103,130.65802216,133.45203119,128.21961428,130.65802216,39463,118395,48996.75831,3.56,2.562868281,375,961.075605375,-0.0122887865
116,SB,20180103,15.31,15.37,15.18,15.31,62806,370258,17147.2,3.34,0.3085,1120,345.52,-0.0013046314
117,VX,20180103,10.28966253,10.50654067,10.21736982,10.28966253,116783,245691,10289.66253,3.19,0.372387786,1000,372.387786,-0.0183908053
118,AD,20180104,0.7864,0.7866,0.7814,0.7864,97657,119752,78640,3.03,0.004334479,100000,433.4479,0.0031891823
119,BO,20180104,33.87,33.98,33.7,33.87,51139,215202,20322,3.27,0.4772712195,600,286.3627317,-0.0008849558
120,BP,20180104,1.3586,1.3591,1.3536,1.3586,67604,201828,84912.5,3.02,0.0087303235,62500,545.64521875,0.0028788662
121,C,20180104,351,353.5,350.25,351,179965,815487,17550,3.43,2.8375,50,141.875,-0.0056657224
122,CD,20180104,0.80105,0.80185,0.79725,0.80105,65005,127491,80105,2.75,0.0048218315,100000,482.18315,0.0033819753
123,CL,20180104,61.86368098,62.06320906,61.44467202,61.86368098,654363,456748,61863.68098,2.89,0.903318521,1000,903.318521,0.0061658283
124,CU,20180104,1.2122,1.21405,1.2055,1.2122,222465,546845,151525,3,0.0063395295,125000,792.4411875,0.0044330281
125,EMD,20180104,1930,1937.4,1924.1,1930,12177,90842,193000,3.3,14.529515051,100,1452.9515051,0.0029099979
126,ES,20180104,2723.75,2729,2708.5,2723.75,1166017,3107934,136187.5,3.44,15.614834663,50,780.74173315,0.0047030616
127,FC,20180104,145.55,148.55,145.025,145.55,6397,23660,72775,2.92,2.4166499315,500,1208.32496575,-0.0086838073
128,FV,20180104,115.8671875,115.9765625,115.75,115.8671875,725726,3089228,115867.1875,2.87,0.199609375,1000,199.609375,-0.0010103732
129,GC,20180104,1326.56952002,1332.29095333,1312.01499668,1326.56952002,369850,370433,132656.952002,3.05,11.247133377,100,1124.7133377,0.0023511566
130,HG,20180104,326.3,329.8,324.5,326.3,105443,176654,81575,3.22,4.76,250,1190,0.0016884114
131,HO,20180104,2.06982763,2.08118826,2.05896527,2.06982763,76826,149082,86932.76046,2.71,0.0346656805,42000,1455.958581,-0.0052681971
132,JY,20180104,0.89,0.89205,0.8891,0.89,115618,229326,111250,2.62,0.004205011,125000,525.626375,-0.0021302837
133,LC,20180104,124.13278075,125.52895722,123.98047059,124.13278075,28569,113010,49653.1123,3.28,1.770605615,400,708.242246,-0.0056933713
134,LH,20180104,74.88644517,75.33235395,74.30938674,74.88644517,16426,79756,29954.578068,2.87,1.4321540835,400,572.8616334,0.0045742435
135,MP,20180104,0.05126,0.05141,0.05093,0.05126,48847,194678,25630,2.67,0.0004932955,500000,246.64775,0.0056896213
136,NE,20180104,0.7156,0.7157,0.7066,0.7156,28167,45231,71560,3.69,0.0051082635,100000,510.82635,0.0081713159
137,NG,20180104,2.81004447,2.99542935,2.77101608,2.81004447,319705,304415,28100.4447,2.84,0.1199417195,10000,1199.417195,-0.042553193
138,NIY,20180104,23635,23670,23080,23635,41363,54179,104839.425124202,3.74,254.25,500,1127.7945351313,0.0205094991
139,NQ,20180104,6603.5,6617.5,6580,6603.5,254577,267029,132070,3.35,56.0632347185,20,1121.26469437,0.0028855646
140,PA,20180104,1094.75,1101.7,1075.9,1094.75,3294,36633,109475,3.44,16.9275,100,1692.75,0.010522915
141,PL,20180104,970.2,971.5,949.1,970.2,23325,77768,48510,3.03,13.935637709,50,696.78188545,0.0082094981
142,RB,20180104,1.82351795,1.82795891,1.79364241,1.82351795,71330,129225,76587.7539,3.01,0.036564811,42000,1535.722062,0.0051741401
143,S,20180104,967.75,969,959.25,967.75,113003,349007,48387.5,3.19,9.804726193,50,490.23630965,-0.0010322581
144,SF,20180104,1.031,1.0321,1.0275,1.031,17166,73279,128875,2.96,0.005703398,125000,712.92475,0.0021384137
145,SI,20180104,1726.9,1732,1702.5,1726.9,96729,151388,86345,3.27,23.735,50,1186.75,0.0001158279
146,SM,20180104,322.40453752,323.11023851,318.06951716,322.40453752,67725,181782,32240.453752,3.01,4.155897089,100,415.5897089,0.0037664783
147,TU,20180104,106.9140625,106.9609375,106.875,106.9140625,427544,1829578,213828.125,2.76,0.06875,2000,137.5,-0.0005112474
148,TY,20180104,123.671875,123.78125,123.421875,123.671875,1133647,3295285,123671.875,2.99,0.340625,1000,340.625,-0.0008836152
