45,ES,20180105,2725,2743.25,2723.75,2742.5,1136500,3144990,137125,3.34,16.58983466,50,829.4917332,0.006883892
46,ES,20180108,2741.75,2748.5,2736.5,2746.75,903544,3168055,137337.5,3.38,16.43906074,50,821.9530371,0.001549681
47,ES,20180109,2746.5,2760,2742.75,2752.25,1137598,3190900,137612.5,3.3,16.56329972,50,828.164986,0.002002366
48,ES,20180110,2749.75,2752,2736.5,2750.5,1289898,3203452,137525,3.33,16.575,50,828.75,-0.000635843
49,ES,20180111,2750,2770.5,2747.75,2769.5,1045414,3198069,138475,3.25,17.225,50,861.25,0.006907835
50,ES,20180112,2768.75,2790,2766.75,2788.75,1298480,3198069,139437.5,3.22,17.575,50,878.75,0.006950713
51,TU,20171101,107.5074426,107.5074426,107.4528387,107.4684398,432009,1645329,214936.8796,3.27,,2000,,
52,TU,20171102,107.4840409,107.5230438,107.4684398,107.4918415,334434,1674202,214983.683,3.17,,2000,,0.000217754
53,TU,20171103,107.4918415,107.5386449,107.4372375,107.4684398,288972,1696803,214936.8796,3.17,,2000,,-0.000217707
54,TU,20171106,107.4762404,107.4996421,107.4606392,107.4762404,285676,1724027,214952.4808,3.13,,2000,,7.26E-05
55,TU,20171107,107.4684398,107.4762404,107.4528387,107.4684398,265254,1743218,214936.8796,3.1,,2000,,-7.26E-05
56,TU,20171108,107.4528387,107.4762404,107.429437,107.4450381,242937,1749783,214890.0762,3.06,,2000,,-0.000217754
57,TU,20171109,107.4372375,107.4762404,107.4216364,107.4762404,424312,1749579,214952.4808,3.06,,2000,,0.000290402
58,TU,20171110,107.4606392,107.4684398,107.4138358,107.4216364,286446,1739250,214843.2728,3.04,,2000,,-0.000508056
59,TU,20171113,107.429437,107.4450381,107.3592318,107.374833,281294,1752754,214749.666,2.93,,2000,,-0.000435698
60,TU,20171114,107.3670324,107.3826335,107.3436307,107.3592318,370513,1755213,214718.4636,2.93,,2000,,-0.000145296
61,TU,20171115,107.374833,107.429437,107.3592318,107.374833,535684,1731804,214749.666,3,,2000,,0.000145317
62,TU,20171116,107.374833,107.3826335,107.320229,107.3280296,452645,1741621,214656.0592,2.98,,2000,,-0.000435888
63,TU,20171117,107.3280296,107.3436307,107.3046279,107.3124284,376264,1768384,214624.8568,2.96,,2000,,-0.000145359
64,TU,20171120,107.320229,107.3436307,107.265625,107.265625,592332,1739370,214531.25,2.92,,2000,,-0.000436142
65,TU,20171121,107.265625,107.2734256,107.211021,107.2266222,652930,1575755,214453.2444,2.86,,2000,,-0.00036361
66,TU,20171122,107.2266222,107.3358301,107.2266222,107.3280296,866495,1300417,214656.0592,2.92,,2000,,0.00094573
67,TU,20171124,107.3280296,107.3358301,107.2890267,107.2890267,386756,1156983,214578.0534,2.89,,2000,,-0.000363398
68,TU,20171127,107.2968273,107.3124284,107.265625,107.3124284,1258620,706307,214624.8568,2.88,,2000,,0.000218118
69,TU,20171128,107.3046279,107.3358301,107.2734256,107.2890267,1133444,335440,214578.0534,2.96,,2000,,-0.000218071
70,TU,20171129,107.2890625,107.296875,107.2265625,107.265625,503309,1654936,214531.25,3,,2000,,-0.000218118
71,TU,20171130,107.25,107.2578125,107.1796875,107.203125,647732,1666122,214406.25,3.04,0.062026454,2000,124.052907,-0.000582666
72,TU,20171201,107.203125,107.2890625,107.1328125,107.21875,781677,1703171,214437.5,2.96,0.067108755,2000,134.217509,0.000145751
73,TU,20171204,107.1796875,107.1875,107.1328125,107.15625,326291,1702764,214312.5,2.95,0.06633526,2000,132.670519,-0.00058292
74,TU,20171205,107.15625,107.1640625,107.09375,107.1171875,423617,1721305,214234.375,2.91,0.067900743,2000,135.801485,-0.000364538
75,TU,20171206,107.1328125,107.1953125,107.1171875,107.1640625,454566,1705847,214328.125,2.9,0.070636908,2000,141.273815,0.000437605
76,TU,20171207,107.15625,107.1796875,107.140625,107.1484375,329365,1714870,214296.875,2.87,0.070249862,2000,140.499724,-0.000145804
77,TU,20171208,107.15625,107.203125,107.125,107.171875,327225,1726324,214343.75,2.92,0.071425913,2000,142.851826,0.000218739
78,TU,20171211,107.171875,107.2109375,107.1171875,107.125,223476,1723266,214250,2.96,0.072993185,2000,145.986371,-0.000437382
79,TU,20171212,107.125,107.1328125,107.0703125,107.109375,354501,1730394,214218.75,2.81,0.071827872,2000,143.655745,-0.000145858
80,TU,20171213,107.109375,107.2265625,107.0625,107.2109375,449342,1728744,214421.875,2.82,0.078080855,2000,156.16171,0.000948213
81,TU,20171214,107.2265625,107.234375,107.125,107.1484375,430365,1740945,214296.875,2.7,0.080039349,2000,160.078698,-0.000582963
82,TU,20171215,107.1484375,107.1484375,107.0703125,107.1015625,267388,1749365,214203.125,2.74,0.080825371,2000,161.650742,-0.000437477
83,TU,20171218,107.09375,107.125,107.0625,107.125,208891,1750459,214250,2.79,0.082000229,2000,164.000458,0.000218834
84,TU,20171219,107.109375,107.1171875,107.0390625,107.0703125,270152,1752433,214140.625,2.7,0.082396819,2000,164.793639,-0.000510502
85,TU,20171220,107.0703125,107.0859375,107.03125,107.0546875,353063,1748898,214109.375,2.64,0.082010967,2000,164.021934,-0.000145932
86,TU,20171221,107.0546875,107.0859375,107.0234375,107.0234375,178039,1755943,214046.875,2.62,0.079675568,2000,159.351137,-0.000291907
87,TU,20171222,107.0234375,107.046875,106.9921875,107,132385,1767858,214000,2.66,0.080069773,2000,160.139546,-0.000218994
88,TU,20171226,106.9921875,107.0078125,106.96875,107,105836,1777247,214000,2.58,0.079682727,2000,159.365455,0
89,TU,20171227,107,107.0546875,106.984375,107.0546875,181444,1779226,214109.375,2.57,0.080078125,2000,160.15625,0.000511098
90,TU,20171228,107.046875,107.0546875,107.015625,107.0234375,120794,1780581,214046.875,2.63,0.078515625,2000,157.03125,-0.000291907
91,TU,20171229,107.0234375,107.0703125,107.0234375,107.0546875,152061,1781718,214109.375,2.59,0.0765625,2000,153.125,0.000291992
92,TU,20180102,107.046875,107.0546875,106.96875,106.984375,261259,1797752,213968.75,2.57,0.073046875,2000,146.09375,-0.00065679
93,TU,20180103,106.984375,107.0078125,106.953125,106.96875,296103,1816655,213937.5,2.63,0.071484375,2000,142.96875,-0.000146049
94,TU,20180104,106.953125,106.9609375,106.875,106.9140625,427544,1829578,213828.125,2.76,0.07265625,2000,145.3125,-0.000511247
95,TU,20180105,106.921875,106.96875,106.890625,106.90625,367071,1832448,213812.5,2.81,0.07265625,2000,145.3125,-7.31E-05
96,TU,20180108,106.8984375,106.9296875,106.890625,106.9140625,137297,1842719,213828.125,2.9,0.07265625,2000,145.3125,7.31E-05
97,TU,20180109,106.90625,106.9453125,106.890625,106.9140625,440716,1851906,213828.125,2.99,0.071484375,2000,142.96875,0
98,TU,20180110,106.8984375,106.921875,106.875,106.90625,430710,1848247,213812.5,3,0.069140625,2000,138.28125,-7.31E-05
99,TU,20180111,106.890625,106.921875,106.875,106.8984375,387944,1850111,213796.875,3.04,0.068359375,2000,136.71875,-7.31E-05
100,TU,20180112,106.875,106.8828125,106.796875,106.84375,371260,1850111,213687.5,3.18,0.065234375,2000,130.46875,-0.000511584
101,BO,20171101,34.99776651,35.3609604,34.94732292,35.20962961,62794,142972,21125.77777,2.97,,600,,
102,BO,20171102,35.13900858,35.41140399,34.89687932,35.16927474,62477,135928,21101.56484,3.03,,600,,-0.001146132
103,BO,20171103,35.15918602,35.16927474,34.57404031,34.7253711,65478,140804,20835.22266,3.08,,600,,-0.012621916
104,BO,20171106,34.70519366,35.30042808,34.56395159,35.03812139,54000,137371,21022.87283,3.09,,600,,0.009006392
105,BO,20171107,34.96750035,35.43158143,34.91705676,35.33069424,73819,132055,21198.41654,3.09,,600,,0.008350129
106,BO,20171108,35.28025065,35.71406557,35.22980705,35.68379941,58523,124677,21410.27965,3.1,,600,,0.009994289
107,BO,20171109,35.69388813,35.75442044,35.3609604,35.45175887,73299,118823,21271.05532,3.08,,600,,-0.006502686
108,BO,20171110,35.38113784,35.47193631,35.07847626,35.11883114,47058,118315,21071.29868,3.17,,600,,-0.009391007
109,BO,20171113,35.11672445,35.12676928,34.58434848,34.63457262,54902,126108,20780.74357,3.18,,600,,-0.013789141
110,BO,20171114,34.63457262,34.70488643,34.30309325,34.31313808,37109,127799,20587.88285,3.2,,600,,-0.009280742
111,BO,20171115,34.31313808,35.0665003,34.31313808,35.03636581,52869,128608,21021.81949,3.26,,600,,0.021077283
